//X;Y;Z;R;G;B;Number_of_Returns;Return_Number;Time;Intensity
0.81600177;10.39799976;3.59040570;101;110;84;1.000000;1.000000;68265.414063;1298.000000
0.89000177;10.29699993;3.61040568;150;149;145;1.000000;1.000000;68265.460938;4542.000000
0.89800179;10.32600021;3.59940577;139;136;131;1.000000;1.000000;68265.460938;5191.000000
0.87300181;10.36800003;3.57140565;92;91;97;1.000000;1.000000;68265.460938;4542.000000
0.85300177;10.38599968;3.55440569;33;35;32;1.000000;1.000000;68265.460938;4542.000000
0.83100182;10.40400028;3.53840566;67;73;59;2.000000;1.000000;68265.460938;1298.000000
0.88500178;10.27200031;3.56840563;143;142;138;1.000000;1.000000;68265.507813;1947.000000
0.88900179;10.29899979;3.55740571;130;129;127;1.000000;1.000000;68265.507813;4542.000000
0.89600182;10.32699966;3.54640555;137;134;128;1.000000;1.000000;68265.507813;5191.000000
0.86900181;10.36800003;3.51740575;92;90;102;1.000000;1.000000;68265.507813;4542.000000
0.85100180;10.38800049;3.50040579;43;46;41;1.000000;1.000000;68265.507813;3893.000000
0.79200178;10.39299965;3.47640562;79;85;73;2.000000;1.000000;68265.507813;649.000000
0.87300181;10.27099991;3.51640558;131;130;126;1.000000;1.000000;68265.562500;2595.000000
0.88700181;10.30099964;3.50740576;134;130;126;1.000000;1.000000;68265.562500;4542.000000
0.88600183;10.35099983;3.48240566;109;107;110;1.000000;1.000000;68265.562500;5191.000000
0.86800182;10.36999989;3.46640563;82;82;84;1.000000;1.000000;68265.562500;4542.000000
0.84300178;10.38800049;3.44840574;46;50;44;1.000000;1.000000;68265.562500;5191.000000
0.77400178;10.39200020;3.42040563;74;80;68;1.000000;1.000000;68265.562500;649.000000
0.87000179;10.26799965;3.47040558;136;135;132;1.000000;1.000000;68265.609375;2595.000000
0.89200181;10.32600021;3.45040560;140;137;132;1.000000;1.000000;68265.609375;5840.000000
0.89200181;10.35000038;3.43840575;117;115;118;1.000000;1.000000;68265.609375;5191.000000
0.88200182;10.37199974;3.42440557;100;100;102;1.000000;1.000000;68265.609375;7138.000000
0.85000181;10.38800049;3.40440559;51;53;58;1.000000;1.000000;68265.609375;4542.000000
0.78800178;10.39500046;3.37740564;23;26;32;1.000000;1.000000;68265.609375;649.000000
0.86700177;10.26099968;3.42440557;158;150;148;1.000000;1.000000;68265.664063;3893.000000
0.88700181;10.34200001;3.39240575;143;139;136;1.000000;1.000000;68265.664063;5840.000000
0.87700182;10.36499977;3.37740564;97;96;102;1.000000;1.000000;68265.664063;5840.000000
0.85500181;10.38300037;3.36040568;57;58;64;1.000000;1.000000;68265.664063;5191.000000
0.82000178;10.39799976;3.33940578;9;13;12;1.000000;1.000000;68265.664063;649.000000
0.86100179;10.25599957;3.37840557;153;153;147;1.000000;1.000000;68265.710938;3244.000000
0.89500183;10.31599998;3.36140561;142;137;133;1.000000;1.000000;68265.710938;5191.000000
0.89100182;10.34000015;3.34840560;123;118;120;1.000000;1.000000;68265.710938;5191.000000
0.88600183;10.36400032;3.33540559;103;102;110;1.000000;1.000000;68265.710938;5191.000000
0.83300179;10.39999962;3.29740572;77;81;64;1.000000;1.000000;68265.710938;1947.000000
0.89100182;10.28999996;3.32740569;143;139;138;1.000000;1.000000;68265.765625;5191.000000
0.89400178;10.31700039;3.31540561;139;138;133;1.000000;1.000000;68265.765625;5191.000000
0.88900179;10.34000015;3.30140567;112;106;106;1.000000;1.000000;68265.765625;5191.000000
0.85600179;10.38199997;3.26840568;64;62;74;1.000000;1.000000;68265.765625;3893.000000
0.82900178;10.39999962;3.24840569;110;114;95;1.000000;1.000000;68265.765625;1298.000000
0.88900179;10.29500008;3.27840567;157;152;148;1.000000;1.000000;68265.812500;5191.000000
0.89600182;10.32200050;3.26740575;136;130;129;1.000000;1.000000;68265.812500;5191.000000
0.88800180;10.34500027;3.25240564;122;117;115;1.000000;1.000000;68265.812500;5191.000000
0.87200183;10.36699963;3.23540568;89;84;95;1.000000;1.000000;68265.812500;4542.000000
0.85100180;10.38599968;3.21840572;46;45;51;1.000000;1.000000;68265.812500;3244.000000
0.78300178;10.39599991;3.18740559;50;56;43;2.000000;1.000000;68265.812500;649.000000
0.85700178;10.25199986;3.24240565;145;139;133;1.000000;1.000000;68265.859375;1947.000000
0.90200180;10.31200027;3.22840571;151;144;137;1.000000;1.000000;68265.859375;5191.000000
0.87900180;10.33199978;3.20940566;125;120;125;1.000000;1.000000;68265.859375;5840.000000
0.82700181;10.39599991;3.15740561;39;44;38;1.000000;1.000000;68265.859375;1947.000000
0.88300180;10.28999996;3.19040561;139;135;132;1.000000;1.000000;68265.914063;4542.000000
0.89000177;10.31700039;3.18040562;133;132;129;1.000000;1.000000;68265.914063;5191.000000
0.88700181;10.34200001;3.16640568;115;111;110;1.000000;1.000000;68265.914063;5191.000000
0.86900181;10.36200047;3.14840555;94;93;98;1.000000;1.000000;68265.914063;3893.000000
0.84900182;10.38399982;3.12940574;53;54;58;1.000000;1.000000;68265.914063;3244.000000
0.76300180;10.39200020;3.09240556;88;93;91;2.000000;1.000000;68265.914063;649.000000
0.87400180;10.26200008;3.15940571;138;133;127;1.000000;1.000000;68265.960938;3244.000000
0.88500178;10.34000015;3.12440562;136;133;128;1.000000;1.000000;68265.960938;5840.000000
0.81700182;10.40200043;3.06540561;53;65;51;1.000000;1.000000;68265.960938;649.000000
0.86500180;10.25100040;3.12340569;145;139;127;1.000000;1.000000;68266.015625;2595.000000
0.88300180;10.27999973;3.11540556;155;150;144;1.000000;1.000000;68266.015625;5191.000000
0.88800180;10.30500031;3.10340571;131;126;120;1.000000;1.000000;68266.015625;5191.000000
0.89500183;10.33300018;3.09240556;158;152;145;1.000000;1.000000;68266.015625;7138.000000
0.87800181;10.35400009;3.07440567;107;104;102;1.000000;1.000000;68266.015625;3893.000000
0.86200178;10.37600040;3.05640578;66;68;65;1.000000;1.000000;68266.015625;4542.000000
0.83500183;10.39700031;3.03540564;85;93;82;1.000000;1.000000;68266.015625;1298.000000
0.89600182;10.28800011;3.07740569;164;159;153;1.000000;1.000000;68266.062500;5191.000000
0.89400178;10.33699989;3.05040574;118;113;107;1.000000;1.000000;68266.062500;5191.000000
0.80500180;10.39900017;2.98340559;7;11;1;1.000000;1.000000;68266.062500;649.000000
0.86800182;10.25300026;3.04940557;141;136;130;1.000000;1.000000;68266.109375;2595.000000
0.89300179;10.28199959;3.04340577;150;145;139;1.000000;1.000000;68266.109375;5191.000000
0.89100182;10.30599976;3.03040576;130;125;119;1.000000;1.000000;68266.109375;5840.000000
0.88700181;10.33100033;3.01640558;122;117;111;1.000000;1.000000;68266.109375;5191.000000
0.85800183;10.37699986;2.97940564;65;64;63;1.000000;1.000000;68266.109375;3893.000000
0.81100178;10.39500046;2.95140576;74;76;69;2.000000;1.000000;68266.109375;649.000000
0.86800182;10.25599957;3.01340556;150;143;135;1.000000;1.000000;68266.164063;3893.000000
0.88600183;10.33500004;2.97840571;120;116;106;1.000000;1.000000;68266.164063;5840.000000
0.87200183;10.35700035;2.96140575;114;110;107;1.000000;1.000000;68266.164063;5191.000000
0.87000179;10.25800037;2.98040557;147;140;132;1.000000;1.000000;68266.210938;4542.000000
0.88800180;10.31099987;2.95940566;138;131;123;1.000000;1.000000;68266.210938;5191.000000
0.88600183;10.33600044;2.94440556;129;126;112;1.000000;1.000000;68266.210938;6489.000000
0.87200183;10.25899982;2.94840574;138;131;123;1.000000;1.000000;68266.265625;5191.000000
0.89600182;10.28800011;2.94140577;159;152;144;1.000000;1.000000;68266.265625;7786.000000
0.89200181;10.33699989;2.91340566;116;113;102;1.000000;1.000000;68266.265625;7138.000000
0.49300179;11.25399971;2.23340559;114;97;80;1.000000;1.000000;68266.265625;11680.000000
0.95300180;11.61800003;2.19140577;121;108;99;1.000000;1.000000;68266.265625;7138.000000
0.98800182;11.64000034;2.19040561;148;134;126;1.000000;1.000000;68266.265625;7138.000000
1.02100182;11.66199970;2.19040561;144;127;117;1.000000;1.000000;68266.265625;7786.000000
1.04900181;11.68400002;2.18740559;150;138;126;1.000000;1.000000;68266.265625;6489.000000
1.07800186;11.70499992;2.18540573;165;152;143;1.000000;1.000000;68266.265625;7138.000000
0.87200183;10.25800037;2.91940570;133;127;118;1.000000;1.000000;68266.312500;3893.000000
0.89000177;10.28600025;2.91140556;150;146;137;1.000000;1.000000;68266.312500;5191.000000
0.89300179;10.33600044;2.88440561;114;110;99;1.000000;1.000000;68266.312500;5191.000000
0.52700180;11.25699997;2.21140575;136;120;106;1.000000;1.000000;68266.312500;9084.000000
0.60200179;11.30700016;2.21040559;120;108;100;1.000000;1.000000;68266.312500;8435.000000
0.70400178;11.38199997;2.20440578;127;114;105;1.000000;1.000000;68266.312500;6489.000000
0.73800182;11.40499973;2.20340562;123;110;101;1.000000;1.000000;68266.312500;7138.000000
1.03000176;11.60999966;2.19040561;147;131;123;1.000000;1.000000;68266.312500;7138.000000
0.86400181;10.25000000;2.89040565;135;130;118;1.000000;1.000000;68266.359375;3893.000000
0.85500181;10.37699986;2.81740570;74;65;57;1.000000;1.000000;68266.359375;3244.000000
0.78200179;10.39500046;2.77940559;134;107;99;2.000000;1.000000;68266.359375;649.000000
0.36500180;11.09500027;2.21140575;147;134;127;1.000000;1.000000;68266.367188;5840.000000
0.40600181;11.12199974;2.21240568;154;140;132;1.000000;1.000000;68266.367188;5840.000000
0.44600180;11.14799976;2.21240568;143;129;118;1.000000;1.000000;68266.367188;5840.000000
0.59500182;11.25100040;2.20840573;120;108;102;1.000000;1.000000;68266.367188;7138.000000
0.63300180;11.27499962;2.20840573;117;104;98;1.000000;1.000000;68266.367188;7138.000000
0.66800177;11.30000019;2.20740557;122;109;103;1.000000;1.000000;68266.367188;7786.000000
0.99200177;11.53400040;2.18940568;142;129;121;1.000000;1.000000;68266.367188;7138.000000
1.06100178;11.57699966;2.18940568;135;121;112;1.000000;1.000000;68266.367188;7138.000000
1.09200180;11.59799957;2.18840575;134;117;107;1.000000;1.000000;68266.367188;7138.000000
0.88400179;10.26200008;2.86440563;144;141;132;1.000000;1.000000;68266.414063;4542.000000
0.88400179;10.28600025;2.85140562;143;139;130;1.000000;1.000000;68266.414063;5191.000000
0.89000177;10.31299973;2.83840561;146;134;124;1.000000;1.000000;68266.414063;6489.000000
0.85100180;10.38599968;2.78340578;53;36;32;1.000000;1.000000;68266.414063;1947.000000
0.17200179;10.91499996;2.21240568;159;145;136;1.000000;1.000000;68266.414063;5840.000000
0.20200180;10.94299984;2.20840573;144;130;121;1.000000;1.000000;68266.414063;5840.000000
0.38000181;11.05399990;2.21240568;152;139;123;1.000000;1.000000;68266.414063;5840.000000
0.46300179;11.07699966;2.23140574;153;137;124;1.000000;1.000000;68266.414063;6489.000000
0.57500178;11.18400002;2.21040559;133;118;113;1.000000;1.000000;68266.414063;7786.000000
0.64200181;11.23400021;2.20740557;114;101;95;1.000000;1.000000;68266.414063;7786.000000
1.11000180;11.55500031;2.19140577;114;96;85;1.000000;1.000000;68266.414063;8435.000000
1.22000182;11.66699982;2.16240573;146;128;116;1.000000;1.000000;68266.414063;6489.000000
0.89200181;10.31499958;2.81340575;160;151;141;1.000000;1.000000;68266.460938;5191.000000
0.88500178;10.33899975;2.79740572;113;111;99;1.000000;1.000000;68266.460938;4542.000000
0.86900181;10.36299992;2.77740574;93;90;85;1.000000;1.000000;68266.460938;3893.000000
0.08500180;10.80500031;2.21640563;168;154;145;1.000000;1.000000;68266.460938;5840.000000
0.12300180;10.83500004;2.21440578;158;144;135;1.000000;1.000000;68266.460938;5840.000000
0.24500181;10.92199993;2.21140575;153;139;130;1.000000;1.000000;68266.460938;5840.000000
0.36600181;11.00500011;2.20940566;156;143;137;1.000000;1.000000;68266.460938;5840.000000
0.48400182;11.05599976;2.22540569;156;139;117;1.000000;1.000000;68266.460938;6489.000000
0.54500180;11.10799980;2.21740556;139;120;105;1.000000;1.000000;68266.460938;11031.000000
0.67900181;11.21000004;2.20940566;121;108;100;1.000000;1.000000;68266.460938;8435.000000
0.74200177;11.26000023;2.20340562;120;107;101;1.000000;1.000000;68266.468750;8435.000000
0.93600178;11.40100002;2.19240570;120;107;97;1.000000;1.000000;68266.468750;8435.000000
0.99500179;11.44600010;2.18740559;144;131;123;1.000000;1.000000;68266.468750;7786.000000
1.29900181;11.76200008;2.10340571;160;152;146;1.000000;1.000000;68266.468750;5840.000000
0.84600180;10.23499966;2.81640577;133;124;108;2.000000;1.000000;68266.515625;1298.000000
0.88400179;10.26399994;2.81540561;127;126;116;1.000000;1.000000;68266.515625;4542.000000
0.88800180;10.28999996;2.80240560;130;128;119;1.000000;1.000000;68266.515625;5840.000000
0.84000182;10.38800049;2.72940564;105;93;85;1.000000;1.000000;68266.515625;3893.000000
0.35800180;10.95400047;2.21240568;159;145;136;1.000000;1.000000;68266.515625;7786.000000
0.56100178;11.05700016;2.23040557;117;96;68;1.000000;1.000000;68266.515625;12977.000000
0.59500182;11.08399963;2.22740579;122;98;72;1.000000;1.000000;68266.515625;11680.000000
0.63000178;11.13700008;2.21040559;130;117;109;1.000000;1.000000;68266.515625;9084.000000
0.98300183;11.39900017;2.18740559;159;146;140;1.000000;1.000000;68266.515625;8435.000000
1.08000183;11.46500015;2.18340564;151;138;129;1.000000;1.000000;68266.515625;8435.000000
1.23800182;11.59500027;2.16240573;146;130;117;1.000000;1.000000;68266.515625;6489.000000
1.29000175;11.71700001;2.10440564;158;151;145;1.000000;1.000000;68266.515625;5191.000000
0.84900182;10.23400021;2.79740572;141;119;108;1.000000;1.000000;68266.562500;1298.000000
0.88500178;10.26300049;2.79540563;132;130;121;1.000000;1.000000;68266.562500;4542.000000
0.86900181;10.36400032;2.73340559;88;83;79;1.000000;1.000000;68266.562500;3893.000000
0.20800181;10.81700039;2.21340561;164;150;141;1.000000;1.000000;68266.562500;5840.000000
0.42300180;10.95499992;2.21540570;154;142;136;1.000000;1.000000;68266.562500;5840.000000
0.57200181;11.03199959;2.22840571;114;93;66;1.000000;1.000000;68266.562500;11680.000000
0.60500181;11.05799961;2.22540569;140;116;83;1.000000;1.000000;68266.562500;12329.000000
0.66000181;11.10900021;2.21640563;131;118;104;1.000000;1.000000;68266.562500;10382.000000
0.71500182;11.16100025;2.20640564;132;119;111;1.000000;1.000000;68266.562500;9733.000000
0.97200179;11.34899998;2.19140577;146;133;127;1.000000;1.000000;68266.562500;9084.000000
1.24400175;11.54300022;2.17540574;157;143;132;1.000000;1.000000;68266.562500;6489.000000
1.23900175;11.65200043;2.10440564;158;148;141;1.000000;1.000000;68266.562500;7138.000000
0.88700181;10.33300018;2.73840570;125;114;103;1.000000;1.000000;68266.617188;5191.000000
0.37500179;10.89700031;2.21140575;145;127;123;1.000000;1.000000;68266.617188;5840.000000
0.88300180;11.24899960;2.19840574;133;119;106;1.000000;1.000000;68266.617188;8435.000000
0.97300178;11.31799984;2.19140577;146;133;127;1.000000;1.000000;68266.617188;8435.000000
1.03700185;11.36299992;2.18840575;147;132;125;1.000000;1.000000;68266.617188;9733.000000
1.07400179;11.38500023;2.18840575;150;133;125;1.000000;1.000000;68266.617188;11680.000000
1.22000182;11.49300003;2.17740560;166;153;144;1.000000;1.000000;68266.617188;6489.000000
0.87300181;10.24499989;2.76640558;142;134;120;1.000000;1.000000;68266.664063;3244.000000
0.88500178;10.27099991;2.75640559;110;106;99;1.000000;1.000000;68266.664063;4542.000000
0.89100182;10.29699993;2.74540567;140;136;126;1.000000;1.000000;68266.664063;5191.000000
0.89100182;10.32200050;2.73040557;126;117;105;1.000000;1.000000;68266.664063;5191.000000
0.83900177;10.39700031;2.66840577;173;160;154;1.000000;1.000000;68266.664063;649.000000
0.23700181;10.77700043;2.21240568;155;138;129;1.000000;1.000000;68266.664063;5840.000000
0.27700180;10.80500031;2.21140575;162;148;139;1.000000;1.000000;68266.664063;5840.000000
0.31900179;10.83399963;2.21140575;141;127;117;1.000000;1.000000;68266.664063;5840.000000
0.55300182;10.96599960;2.22440577;149;131;117;1.000000;1.000000;68266.664063;9733.000000
0.77700180;11.14200020;2.20640564;114;102;88;1.000000;1.000000;68266.664063;9084.000000
0.81000179;11.16699982;2.20340562;124;111;103;1.000000;1.000000;68266.664063;7786.000000
0.85200179;11.18900013;2.20740557;134;125;108;1.000000;1.000000;68266.664063;9733.000000
1.02400184;11.32900047;2.18840575;144;131;125;1.000000;1.000000;68266.664063;9084.000000
1.25800180;11.55500031;2.13640571;145;127;113;1.000000;1.000000;68266.664063;6489.000000
2.75500178;11.05900002;10.75440598;157;174;186;1.000000;1.000000;68261.546875;3893.000000
2.54400182;10.99300003;10.75140572;82;96;117;1.000000;1.000000;68261.546875;3893.000000
2.43700171;10.98400021;10.74240589;162;186;210;1.000000;1.000000;68261.546875;3893.000000
2.77700186;10.81799984;10.69440556;65;67;85;1.000000;1.000000;68261.601563;2595.000000
2.67000175;10.78299999;10.69340611;56;64;72;1.000000;1.000000;68261.601563;3893.000000
2.45300174;10.80599976;10.66140556;49;59;69;1.000000;1.000000;68261.601563;3893.000000
2.34900188;10.77499962;10.65840530;38;45;63;1.000000;1.000000;68261.601563;2595.000000
2.23700190;10.79899979;10.63740540;71;95;119;1.000000;1.000000;68261.601563;4542.000000
2.13100171;10.77600002;10.63240528;169;194;217;1.000000;1.000000;68261.601563;3893.000000
1.85400176;10.68000031;10.50440598;79;100;124;1.000000;1.000000;68261.648438;1298.000000
1.74900174;10.68500042;10.48940563;163;186;209;1.000000;1.000000;68261.648438;3893.000000
1.31600177;10.56299973;10.32240582;144;162;179;1.000000;1.000000;68261.703125;4542.000000
1.21600175;10.54399967;10.31540585;184;201;217;1.000000;1.000000;68261.703125;3244.000000
1.02100182;10.44099998;10.18240547;43;48;69;1.000000;1.000000;68261.750000;1298.000000
0.92000180;10.52200031;10.14340591;192;208;223;1.000000;1.000000;68261.750000;649.000000
0.87200183;10.45100021;10.01040554;138;145;162;1.000000;1.000000;68261.796875;3244.000000
0.84000182;10.43500042;9.72840595;79;85;104;1.000000;1.000000;68261.898438;3244.000000
0.84700179;10.43299961;9.58740520;55;63;83;1.000000;1.000000;68261.953125;2595.000000
0.87600178;10.43599987;9.44940567;161;159;180;1.000000;1.000000;68262.000000;1947.000000
0.83200181;10.45400047;9.30240536;42;53;56;1.000000;1.000000;68262.054688;3893.000000
0.87900180;10.42899990;9.19040585;110;114;116;1.000000;1.000000;68262.101563;2595.000000
0.79600179;10.43999958;9.17540550;177;196;208;1.000000;1.000000;68262.101563;649.000000
0.86000180;10.44799995;9.05840588;51;54;56;1.000000;1.000000;68262.148438;3893.000000
0.85100180;10.45600033;8.92340565;39;42;46;1.000000;1.000000;68262.203125;3893.000000
0.83900177;10.45199966;8.79640579;35;40;43;1.000000;1.000000;68262.250000;3893.000000
0.87100178;10.43500042;8.69240570;94;95;91;1.000000;1.000000;68262.304688;3244.000000
0.87400180;10.42700005;8.58040524;99;99;100;1.000000;1.000000;68262.351563;2595.000000
0.85200179;10.44299984;8.46140575;42;43;49;1.000000;1.000000;68262.398438;3244.000000
